movieId,title,genres
1013,American Gangster (2007),Crime|Drama|Thriller
1014,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
1015,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi
1016,In Bruges (2008),Comedy|Crime|Drama|Thriller
1017,"Bank Job, The (2008)",Action|Crime|Thriller
1018,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
1019,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
1020,"Incredible Hulk, The (2008)",Action|Sci-Fi
1021,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy
1022,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
1023,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance
1024,Role Models (2008),Comedy
1025,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance
1026,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi
1027,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller
1028,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
1029,"Hangover, The (2009)",Comedy|Crime
1030,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy
1031,Mary and Max (2009),Animation|Comedy|Drama
1032,"Book of Eli, The (2010)",Action|Adventure|Drama
1033,Alice in Wonderland (2010),Adventure|Fantasy|IMAX
1034,Hot Tub Time Machine (2010),Comedy|Sci-Fi
1035,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy
1036,Kick-Ass (2010),Action|Comedy
1037,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
1038,"A-Team, The (2010)",Action|Comedy|Thriller
1039,Salt (2010),Action|Thriller
1040,"Other Guys, The (2010)",Action|Comedy
1041,"Expendables, The (2010)",Action|Adventure|Thriller
1042,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
1043,Machete (2010),Action|Adventure|Comedy|Crime|Thriller
1044,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX
1045,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller
1046,Hanna (2011),Action|Adventure|Mystery|Thriller
1047,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
1048,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX
1049,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War
1050,Drive (2011),Crime|Drama|Film-Noir|Thriller
1051,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War
1052,"Expendables 2, The (2012)",Action|Adventure
1053,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
1054,Ted (2012),Comedy|Fantasy
1055,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
1056,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
1057,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX
1058,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX
1059,Now You See Me (2013),Crime|Mystery|Thriller
1060,Elysium (2013),Action|Drama|Sci-Fi|IMAX
1061,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi
1062,Kick-Ass 2 (2013),Action|Comedy|Crime
1063,Prisoners (2013),Drama|Mystery|Thriller
1064,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX
1065,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX
1066,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi
1067,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama
1068,The Imitation Game (2014),Drama|Thriller|War
1069,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller
1070,The Theory of Everything (2014),Drama|Romance
1071,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi
1072,Ant-Man (2015),Action|Adventure|Sci-Fi
1073,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi
1074,Captain America: Civil War (2016),Action|Sci-Fi|Thriller
1075,Untitled Spider-Man Reboot (2017),Action|Adventure|Fantasy
1076,Star Trek Beyond (2016),Action|Adventure|Sci-Fi
1077,The Revenant (2015),Adventure|Drama
1078,Spotlight (2015),Thriller
1079,"Big Short, The (2015)",Drama
1080,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller
1081,The Nice Guys (2016),Crime|Mystery|Thriller
1082,Now You See Me 2 (2016),Action|Comedy|Thriller
1083,Arrival (2016),Sci-Fi
1084,Logan (2017),Action|Sci-Fi
1085,Dracula: Dead and Loving It (1995),Comedy|Horror
1086,Pocahontas (1995),Animation|Children|Drama|Musical|Romance
1087,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical
1088,Judge Dredd (1995),Action|Crime|Sci-Fi
1089,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller
1090,Virtuosity (1995),Action|Sci-Fi|Thriller
1091,Reality Bites (1994),Comedy|Drama|Romance
1092,Timecop (1994),Action|Sci-Fi|Thriller
1093,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller
1094,Boxing Helena (1993),Drama|Mystery|Romance|Thriller
1095,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical
1096,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
1097,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
1098,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
1099,Thinner (1996),Horror|Thriller
1100,Spy Hard (1996),Comedy
1101,"Phantom, The (1996)",Action|Adventure
1102,Kingpin (1996),Comedy
1103,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
1104,Daylight (1996),Action|Adventure|Drama|Thriller
1105,Kazaam (1996),Children|Comedy|Fantasy
1106,Ransom (1996),Crime|Thriller
1107,Bound (1996),Crime|Drama|Romance|Thriller
1108,Vertigo (1958),Drama|Mystery|Romance|Thriller
1109,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
1110,Sabrina (1954),Comedy|Romance
1111,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
1112,"39 Steps, The (1935)",Drama|Mystery|Thriller
1113,Angels in the Outfield (1994),Children|Comedy
1114,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
1115,Victor/Victoria (1982),Comedy|Musical|Romance
1116,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
1117,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
1118,Better Off Dead... (1985),Comedy|Romance
1119,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
1120,Heathers (1989),Comedy
1121,Real Genius (1985),Comedy
1122,"Birds, The (1963)",Horror|Thriller
1123,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller
1124,Candyman (1992),Horror|Thriller
1125,Carrie (1976),Drama|Fantasy|Horror|Thriller
1126,Jingle All the Way (1996),Children|Comedy
1127,101 Dalmatians (1996),Adventure|Children|Comedy
1128,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi
1129,Star Trek V: The Final Frontier (1989),Action|Sci-Fi
1130,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi
1131,Young Guns (1988),Action|Comedy|Western
1132,Young Guns II (1990),Action|Western
1133,Grease (1978),Comedy|Musical|Romance
1134,Raising Arizona (1987),Comedy
1135,Scream (1996),Comedy|Horror|Mystery|Thriller
1136,Michael (1996),Comedy|Drama|Fantasy|Romance
1137,Benny & Joon (1993),Comedy|Romance
1138,Fools Rush In (1997),Comedy|Drama|Romance
1139,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy
1140,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller
1141,Liar Liar (1997),Comedy
1142,Anaconda (1997),Action|Adventure|Thriller
1143,Speed 2: Cruise Control (1997),Action|Romance|Thriller
1144,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller
1145,Hercules (1997),Adventure|Animation|Children|Comedy|Musical
1146,My Best Friend's Wedding (1997),Comedy|Romance
1147,George of the Jungle (1997),Children|Comedy
1148,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
1149,Mimic (1997),Horror|Sci-Fi|Thriller
1150,In & Out (1997),Comedy
1151,The Devil's Advocate (1997),Drama|Mystery|Thriller
1152,Stripes (1981),Comedy|War
1153,Bean (1997),Comedy
1154,Anastasia (1997),Adventure|Animation|Children|Drama|Musical
1155,Alien: Resurrection (1997),Action|Horror|Sci-Fi
1156,Flubber (1997),Children|Comedy|Fantasy
1157,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
1158,Tomorrow Never Dies (1997),Action|Adventure|Thriller
1159,Wag the Dog (1997),Comedy
1160,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller
1161,Fallen (1998),Crime|Drama|Fantasy|Thriller
1162,Sphere (1998),Sci-Fi|Thriller
1163,Lost in Space (1998),Action|Adventure|Sci-Fi
1164,Zero Effect (1998),Comedy|Mystery|Thriller
1165,"Borrowers, The (1997)",Adventure|Children|Comedy|Fantasy
1166,Six Days Seven Nights (1998),Adventure|Comedy|Romance
1167,Dr. Dolittle (1998),Comedy
1168,Pi (1998),Drama|Sci-Fi|Thriller
1169,Take the Money and Run (1969),Comedy|Crime
1170,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller
1171,Child's Play (1988),Horror|Thriller
1172,Poltergeist (1982),Horror|Thriller
1173,Gremlins (1984),Comedy|Horror
1174,Gremlins 2: The New Batch (1990),Comedy|Horror
1175,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror
1176,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi
1177,BASEketball (1998),Comedy
1178,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance
1179,"Mighty Ducks, The (1992)",Children|Comedy
1180,Popeye (1980),Adventure|Comedy|Musical
1181,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
1182,L.A. Story (1991),Comedy|Romance
1183,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
1184,"Man with Two Brains, The (1983)",Comedy
1185,"Dead Zone, The (1983)",Thriller
1186,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy
1187,Adventures in Babysitting (1987),Adventure|Comedy
1188,Weird Science (1985),Comedy|Fantasy|Sci-Fi
1189,"Dark Crystal, The (1982)",Adventure|Fantasy
1190,Sixteen Candles (1984),Comedy|Romance
1191,"Avengers, The (1998)",Action|Adventure
1192,Blade (1998),Action|Horror|Thriller
1193,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
1194,Broadcast News (1987),Comedy|Drama|Romance
1195,Working Girl (1988),Comedy|Drama|Romance
1196,Say Anything... (1989),Comedy|Drama|Romance
1197,My Blue Heaven (1990),Comedy
1198,Urban Legend (1998),Horror|Thriller
1199,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
1200,My Cousin Vinny (1992),Comedy
1201,Pleasantville (1998),Comedy|Drama|Fantasy
1202,"Waterboy, The (1998)",Comedy
1203,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
1204,Desperately Seeking Susan (1985),Comedy|Drama|Romance
1205,Fletch (1985),Comedy|Crime|Mystery
1206,"Money Pit, The (1986)",Comedy
1207,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
1208,"Prince of Egypt, The (1998)",Animation|Musical
1209,Shakespeare in Love (1998),Comedy|Drama|Romance
1210,Cocoon (1985),Comedy|Sci-Fi
1211,Clue (1985),Comedy|Crime|Mystery|Thriller
1212,Back to School (1986),Comedy
1213,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
1214,"Faculty, The (1998)",Horror|Sci-Fi
1215,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
1216,Ruthless People (1986),Comedy
1217,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
1218,Blast from the Past (1999),Comedy|Romance
1219,Pet Sematary (1989),Horror
1220,Night Shift (1982),Comedy
1221,Analyze This (1999),Comedy
1222,Entrapment (1999),Crime|Thriller
1223,Idle Hands (1999),Comedy|Horror
1224,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy
1225,Superman III (1983),Action|Adventure|Sci-Fi
1226,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
1227,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
1228,Tarzan (1999),Adventure|Animation|Children|Drama
1229,Arachnophobia (1990),Comedy|Horror
1230,"Blair Witch Project, The (1999)",Drama|Horror|Thriller
1231,"Haunting, The (1999)",Horror|Thriller
1232,Inspector Gadget (1999),Action|Adventure|Children|Comedy
1233,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller
1234,Little Shop of Horrors (1986),Comedy|Horror|Musical
1235,Monty Python's And Now for Something Completely Different (1971),Comedy
1236,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller
1237,Tequila Sunrise (1988),Action|Drama|Romance|Thriller
1238,"Christmas Story, A (1983)",Children|Comedy
1239,Universal Soldier (1992),Action|Sci-Fi
1240,Medicine Man (1992),Adventure|Romance
1241,Stigmata (1999),Drama|Thriller
1242,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
1243,Fright Night (1985),Comedy|Horror|Thriller
1244,Risky Business (1983),Comedy
1245,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
1246,House on Haunted Hill (1999),Horror|Thriller
1247,"Bone Collector, The (1999)",Thriller
1248,Creepshow (1982),Horror
1249,Mister Roberts (1955),Comedy|Drama|War
1250,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
1251,Moonstruck (1987),Comedy|Romance
1252,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
1253,Scrooged (1988),Comedy|Fantasy|Romance
1254,Fatal Attraction (1987),Drama|Thriller
1255,Midnight Run (1988),Action|Comedy|Crime|Thriller
1256,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
1257,Deuce Bigalow: Male Gigolo (1999),Comedy
1258,Dead Calm (1989),Thriller
1259,Batman: Mask of the Phantasm (1993),Animation|Children
1260,Pacific Heights (1990),Mystery|Thriller
1261,Sister Act 2: Back in the Habit (1993),Comedy
1262,Wayne's World 2 (1993),Comedy
1263,Death Becomes Her (1992),Comedy|Fantasy
1264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
1265,Forever Young (1992),Drama|Romance|Sci-Fi
1266,"Whole Nine Yards, The (2000)",Comedy|Crime
1267,Reindeer Games (2000),Action|Thriller
1268,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
1269,Bull Durham (1988),Comedy|Drama|Romance
1270,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
1271,"Great Muppet Caper, The (1981)",Children|Comedy
1272,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
1273,Thelma & Louise (1991),Adventure|Crime|Drama
1274,Animal House (1978),Comedy
1275,Do the Right Thing (1989),Drama
1276,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
1277,Jacob's Ladder (1990),Horror|Mystery
1278,Empire Records (1995),Comedy|Drama
1279,"Road to El Dorado, The (2000)",Animation|Children
1280,"Skulls, The (2000)",Thriller
1281,Parenthood (1989),Comedy|Drama
1282,28 Days (2000),Drama
1283,Keeping the Faith (2000),Comedy|Drama|Romance
1284,Marathon Man (1976),Crime|Drama|Thriller
1285,Pee-wee's Big Adventure (1985),Adventure|Comedy
1286,Flatliners (1990),Horror|Sci-Fi|Thriller
1287,"Running Man, The (1987)",Action|Sci-Fi
1288,Starman (1984),Adventure|Drama|Romance|Sci-Fi
1289,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller
1290,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi
1291,Firestarter (1984),Horror|Thriller
1292,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
1293,"Me, Myself & Irene (2000)",Adventure|Comedy
1294,F/X (1986),Action|Crime|Thriller
1295,"Kid, The (2000)",Comedy|Fantasy
1296,Coyote Ugly (2000),Comedy|Drama|Romance
1297,Hollow Man (2000),Horror|Sci-Fi|Thriller
1298,"Parent Trap, The (1961)",Children|Comedy|Romance
1299,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama
1300,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
1301,"Sound of Music, The (1965)",Musical|Romance
1302,"Mask of Zorro, The (1998)",Action|Comedy|Romance
1303,"Parent Trap, The (1998)",Children|Comedy|Romance
1304,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical
1305,Peter Pan (1953),Animation|Children|Fantasy|Musical
1306,"Rescuers Down Under, The (1990)",Adventure|Animation|Children
1307,Doctor Dolittle (1967),Adventure|Children|Musical
1308,"King and I, The (1956)",Drama|Musical|Romance
1309,Stuart Little (1999),Children|Comedy|Fantasy
1310,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
1311,My Dog Skip (1999),Children|Drama
1312,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
1313,Dinosaur (2000),Adventure|Animation|Children
1314,"Perfect Storm, The (2000)",Drama|Thriller
1315,"Tao of Steve, The (2000)",Comedy
1316,Meet the Parents (2000),Comedy
1317,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy
1318,"6th Day, The (2000)",Action|Sci-Fi|Thriller
1319,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy
1320,Vertical Limit (2000),Action|Adventure
1321,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
1322,Finding Forrester (2000),Drama
1323,Miss Congeniality (2000),Comedy|Crime
1324,Annie (1982),Children|Musical
1325,Save the Last Dance (2001),Drama|Romance
1326,"Mexican, The (2001)",Action|Comedy
1327,Spy Kids (2001),Action|Adventure|Children|Comedy
1328,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
1329,"Knight's Tale, A (2001)",Action|Comedy|Romance
1330,Swordfish (2001),Action|Crime|Drama
1331,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
1332,Lara Croft: Tomb Raider (2001),Action|Adventure
1333,"Fast and the Furious, The (2001)",Action|Crime|Thriller
1334,Sexy Beast (2000),Crime|Drama
1335,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
1336,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
1337,American Pie 2 (2001),Comedy
1338,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
1339,Training Day (2001),Crime|Drama|Thriller
1340,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
1341,From Hell (2001),Crime|Horror|Mystery|Thriller
1342,Spy Game (2001),Action|Crime|Drama|Thriller
1343,"Royal Tenenbaums, The (2001)",Comedy|Drama
1344,Gosford Park (2001),Comedy|Drama|Mystery
1345,I Am Sam (2001),Drama
1346,Monster's Ball (2001),Drama|Romance
1347,"Sandlot, The (1993)",Children|Comedy|Drama
1348,Super Troopers (2001),Comedy|Crime|Mystery
1349,"Time Machine, The (2002)",Action|Adventure|Sci-Fi
1350,Blade II (2002),Action|Horror|Thriller
1351,My Big Fat Greek Wedding (2002),Comedy|Romance
1352,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller
1353,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
1354,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery
1355,Reign of Fire (2002),Action|Adventure|Fantasy
1356,Red Dragon (2002),Crime|Mystery|Thriller
1357,Saturday Night Fever (1977),Comedy|Drama|Romance
1358,Jackass: The Movie (2002),Action|Comedy|Documentary
1359,Shanghai Knights (2003),Action|Adventure|Comedy
1360,Daredevil (2003),Action|Crime
1361,Holes (2003),Adventure|Children|Comedy|Mystery
1362,"View to a Kill, A (1985)",Action|Adventure|Thriller
1363,Police Academy (1984),Comedy|Crime
1364,Rambo: First Blood Part II (1985),Action|Adventure|Thriller
1365,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
1366,Runaway Bride (1999),Comedy|Romance
1367,For Your Eyes Only (1981),Action|Adventure|Thriller
1368,Licence to Kill (1989),Action|Adventure|Thriller
1369,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
1370,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
1371,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
1372,Predator 2 (1990),Action|Sci-Fi|Thriller
1373,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
1374,Diamonds Are Forever (1971),Action|Adventure|Thriller
1375,"Living Daylights, The (1987)",Action|Adventure|Thriller
1376,Don't Tell Mom the Babysitter's Dead (1991),Comedy
1377,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
1378,Coming to America (1988),Comedy|Romance
1379,Short Circuit (1986),Comedy|Sci-Fi
1380,Look Who's Talking (1989),Comedy|Romance
1381,Rush Hour 2 (2001),Action|Comedy
1382,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
1383,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
1384,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller
1385,Meet the Fockers (2004),Comedy
1386,Wedding Crashers (2005),Comedy|Romance
1387,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
1388,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
1389,Mission: Impossible III (2006),Action|Adventure|Thriller
1390,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
1391,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
1392,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
1393,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
1394,Music and Lyrics (2007),Comedy|Romance
1395,Knocked Up (2007),Comedy|Drama|Romance
1396,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
1397,Ocean's Thirteen (2007),Crime|Thriller
1398,National Treasure: Book of Secrets (2007),Action|Adventure
1399,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller
1400,Forgetting Sarah Marshall (2008),Comedy|Romance
1401,Taken (2008),Action|Crime|Drama|Thriller
1402,You Don't Mess with the Zohan (2008),Comedy
1403,Slumdog Millionaire (2008),Crime|Drama|Romance
1404,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller
1405,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX
1406,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX
1407,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance
1408,"Blind Side, The  (2009)",Drama
1409,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
1410,Grown Ups (2010),Comedy
1411,Red (2010),Action|Comedy
1412,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
1413,Black Swan (2010),Drama|Thriller
1414,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
1415,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX
1416,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
1417,Friends with Benefits (2011),Comedy|Romance
1418,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
1419,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
1420,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
1421,21 Jump Street (2012),Action|Comedy|Crime
1422,"Dictator, The (2012)",Comedy
1423,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX
1424,Pitch Perfect (2012),Comedy|Musical
1425,Wreck-It Ralph (2012),Animation|Comedy
1426,"Internship, The (2013)",Comedy
1427,Monsters University (2013),Adventure|Animation|Comedy
1428,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX
1429,We're the Millers (2013),Comedy|Crime
1430,12 Years a Slave (2013),Drama
1431,American Hustle (2013),Crime|Drama
1432,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
1433,Her (2013),Drama|Romance|Sci-Fi
1434,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
1435,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy
1436,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX
1437,Neighbors (2014),Comedy
1438,A Million Ways to Die in the West (2014),Comedy|Western
1439,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller
1440,22 Jump Street (2014),Action|Comedy|Crime
1441,How to Train Your Dragon 2 (2014),Action|Adventure|Animation
1442,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
1443,Big Hero 6 (2014),Action|Animation|Comedy
1444,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller
1445,Horrible Bosses 2 (2014),Comedy|Crime
1446,The Interview (2014),Action|Comedy
1447,Spy (2015),Action|Comedy|Crime
1448,Trainwreck (2015),Comedy|Romance
1449,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi
1450,Suicide Squad (2016),Action|Crime|Sci-Fi
1451,Minions (2015),Adventure|Animation|Children|Comedy
1452,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy
1453,Midnight Cowboy (1969),Drama
1454,"French Connection, The (1971)",Action|Crime|Thriller
1455,Rosemary's Baby (1968),Drama|Horror|Thriller
1456,"Insider, The (1999)",Drama|Thriller
1457,Pollock (2000),Drama
1458,Shadow of the Vampire (2000),Drama|Horror
1459,In the Bedroom (2001),Drama
1460,Secretary (2002),Comedy|Drama|Romance
1461,Punch-Drunk Love (2002),Comedy|Drama|Romance
1462,Lost in Translation (2003),Comedy|Drama|Romance
1463,Super Size Me (2004),Comedy|Documentary|Drama
1464,Fahrenheit 9/11 (2004),Documentary
1465,Million Dollar Baby (2004),Drama
1466,"Downfall (Untergang, Der) (2004)",Drama|War
1467,Broken Flowers (2005),Comedy|Drama
1468,Brokeback Mountain (2005),Drama|Romance
1469,Munich (2005),Action|Crime|Drama|Thriller
1470,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
1471,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
1472,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
1473,Superbad (2007),Comedy
1474,No Country for Old Men (2007),Crime|Drama
1475,"Golden Compass, The (2007)",Adventure|Children|Fantasy
1476,There Will Be Blood (2007),Drama|Western
1477,Burn After Reading (2008),Comedy|Crime|Drama
1478,Coraline (2009),Animation|Fantasy|Thriller
1479,"Serious Man, A (2009)",Comedy|Drama
1480,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi
1481,Kids (1995),Drama
1482,"Madness of King George, The (1994)",Comedy|Drama
1483,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
1484,Delicatessen (1991),Comedy|Drama|Romance
1485,Ran (1985),Drama|War
1486,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller
1487,"Boot, Das (Boat, The) (1981)",Action|Drama|War
1488,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
